USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,Year,Month,Day,Borough
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.0,42.1,46.9,43.8,0.08,6.4,9.9,,1,,0,2017,1,21,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.4,42.1,54.0,45.9,0.0,5.7,9.9,,1,,0,2017,1,22,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.0,39.0,54.0,38.2,0.01,19.9,28.9,36.9,1,,0,2017,1,23,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,38.5,37.4,39.9,35.7,1.27,20.9,27.0,39.0,1,,0,2017,1,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.3,37.0,51.1,31.2,0.79,14.9,22.9,31.1,1,,0,2017,1,25,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.4,41.0,53.1,37.5,0.0,9.8,25.1,35.9,1,,0,2017,1,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.3,34.0,46.0,38.7,0.31,12.3,15.9,20.0,1,,0,2017,1,3,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.4,41.0,55.0,37.1,0.46,11.9,22.9,35.0,1,,0,2017,1,4,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.9,66.0,84.0,64.8,0.33,7.8,14.0,18.1,1,,0,2017,10,10,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.8,62.1,84.0,61.6,0.0,5.9,13.0,,1,,0,2017,10,11,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,61.4,57.0,77.0,52.6,0.1,13.1,19.0,22.0,1,,0,2017,10,12,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.5,53.1,73.9,61.8,0.01,6.3,8.9,,1,,0,2017,10,14,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.6,60.1,73.9,65.5,0.01,7.8,15.0,,1,,0,2017,10,15,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,62.2,55.0,73.9,51.6,,13.4,19.0,25.1,1,,0,2017,10,16,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.5,55.0,73.9,66.6,0.0,19.9,27.0,39.0,1,,0,2017,10,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.1,57.9,73.9,57.3,0.51,6.9,19.0,25.1,1,,0,2017,10,25,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,56.8,54.0,66.0,43.1,0.0,11.0,15.9,21.0,1,,0,2017,10,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.0,50.0,68.0,62.3,0.06,12.5,22.0,31.1,1,,0,2017,10,29,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,56.8,46.4,66.0,48.9,3.13,17.5,28.9,39.0,1,,0,2017,10,30,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.1,63.0,82.9,64.6,0.0,8.2,12.0,,1,,0,2017,10,6,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.2,63.0,79.0,69.9,0.0,14.6,19.0,25.1,1,,0,2017,10,8,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.1,69.8,72.0,70.9,0.05,13.7,26.0,35.9,1,,0,2017,10,9,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.6,28.9,55.0,28.5,0.0,16.5,25.1,35.0,1,,0,2017,11,10,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.2,28.9,46.9,36.0,0.0,6.9,13.0,,1,,0,2017,11,13,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.0,36.0,57.0,43.6,0.01,12.7,19.0,34.0,1,,0,2017,11,16,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.3,28.0,53.1,28.7,0.0,10.0,20.0,29.9,1,,0,2017,11,18,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,53.1,45.0,57.9,44.2,0.43,19.1,31.1,41.0,1,,0,2017,11,19,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.2,39.9,57.0,43.8,0.11,8.9,22.0,31.1,1,,0,2017,11,22,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.7,44.1,61.0,51.7,0.03,7.8,11.1,,1,,0,2017,11,5,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,61.7,51.1,66.0,60.4,0.02,9.0,18.1,24.1,1,,0,2017,11,6,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.6,42.1,66.0,39.0,0.0,10.5,17.1,22.9,1,,0,2017,11,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.4,41.0,50.0,38.5,0.78,11.7,17.1,22.0,1,,0,2017,11,8,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.3,37.9,55.0,38.8,0.0,5.1,8.9,,1,,0,2017,11,9,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.5,35.1,53.1,39.8,0.02,9.2,15.0,,1,,0,2017,12,1,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.0,33.1,53.1,34.1,0.0,13.2,19.0,25.1,1,2.0,0,2017,12,12,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,28.3,19.9,53.1,9.6,0.0,22.0,28.9,36.9,1,,0,2017,12,13,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.5,32.0,48.0,31.1,0.02,5.6,11.1,,1,,0,2017,12,18,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.1,33.1,52.0,43.4,0.04,6.8,22.9,31.1,1,,0,2017,12,23,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,40.6,36.0,52.0,32.1,0.58,11.0,18.1,20.0,1,,0,2017,12,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,48.6,41.0,57.9,36.3,0.31,14.3,27.0,34.0,1,,0,2017,12,6,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,38.1,28.0,46.0,33.0,0.0,6.9,20.0,26.0,1,1.2,0,2017,2,15,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.5,37.9,57.0,44.3,0.0,3.6,9.9,,1,,0,2017,2,23,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.7,45.0,63.0,51.9,0.0,9.7,19.0,21.0,1,,0,2017,2,25,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.0,37.9,63.0,27.4,0.34,16.8,22.9,33.0,1,,0,2017,2,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.7,35.1,48.0,38.6,0.0,6.2,12.0,,1,,0,2017,2,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.7,35.1,64.9,41.9,0.1,6.9,15.0,20.0,1,,0,2017,2,8,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.9,43.0,57.9,50.3,0.0,9.0,18.1,,1,,0,2017,3,1,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.9,23.0,48.9,30.1,0.0,12.3,20.0,26.0,1,,0,2017,3,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.7,32.0,62.1,41.0,0.0,7.5,15.0,,1,,0,2017,3,25,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.0,39.0,46.0,36.9,0.13,10.3,15.0,19.0,1,,0,2017,3,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.2,39.0,57.9,43.2,0.04,6.7,12.0,,1,,0,2017,3,27,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.9,39.9,57.9,45.2,0.3,6.4,15.9,,1,,0,2017,3,28,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.5,42.1,61.0,38.1,0.8,12.9,20.0,27.0,1,,0,2017,3,29,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.3,37.0,61.0,24.6,0.0,9.6,17.1,22.9,1,,0,2017,3,30,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.0,37.0,50.0,37.1,0.56,12.3,22.9,35.0,1,,0,2017,3,31,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.5,39.9,48.0,37.7,0.0,9.4,12.0,,1,,0,2017,3,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.0,42.1,61.0,37.5,0.16,14.5,21.0,27.0,1,,0,2017,3,8,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.6,37.9,46.9,37.4,1.53,17.2,22.9,28.9,1,,0,2017,4,1,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.9,44.1,82.9,55.1,0.0,10.6,15.9,41.0,1,,0,2017,4,16,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.1,45.0,64.0,49.3,0.11,5.0,9.9,,1,,0,2017,4,20,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.6,48.2,57.9,50.0,0.07,8.5,17.1,21.0,1,,0,2017,4,21,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.9,48.9,57.9,49.2,0.02,6.8,12.0,,1,,0,2017,4,22,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.9,44.1,61.0,44.6,0.0,6.4,11.1,,1,,0,2017,4,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.0,51.1,57.2,50.2,0.19,13.4,20.0,27.0,1,,0,2017,4,25,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.1,54.0,62.6,55.1,1.14,10.5,19.0,22.9,1,,0,2017,4,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.8,54.0,64.9,57.9,0.15,5.5,12.0,,1,,0,2017,4,27,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,62.5,55.0,73.9,58.1,0.01,6.7,17.1,,1,,0,2017,4,28,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.8,55.0,84.9,59.7,0.16,8.7,21.0,31.1,1,,0,2017,4,29,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.3,42.1,59.0,47.1,1.03,10.2,21.0,31.1,1,,0,2017,4,4,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,48.8,44.1,60.1,46.3,0.05,5.5,8.9,,1,,0,2017,4,5,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.6,42.1,60.1,44.2,0.13,13.0,21.0,28.9,1,,0,2017,4,6,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,48.3,42.1,54.0,38.8,0.83,16.4,22.0,31.1,1,,0,2017,4,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.0,41.0,57.9,24.5,0.0,16.9,22.9,33.0,1,,0,2017,4,8,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,55.4,50.0,70.0,51.7,0.0,8.5,21.0,28.9,1,,0,2017,5,1,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,51.4,46.9,61.0,48.3,0.11,10.3,20.0,26.0,1,,0,2017,5,13,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.5,46.4,69.1,46.8,1.54,14.3,29.9,39.0,1,,0,2017,5,14,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.8,50.0,77.0,54.5,0.02,17.5,24.1,36.9,1,,0,2017,5,2,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.3,57.0,91.9,48.0,0.0,11.1,18.1,22.0,1,,0,2017,5,20,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.3,48.9,64.9,52.3,0.01,8.0,13.0,,1,,0,2017,5,22,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.0,55.0,70.0,55.0,0.64,6.4,11.1,,1,,0,2017,5,23,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,61.6,57.0,70.0,54.4,0.02,6.3,12.0,,1,,0,2017,5,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,58.2,55.4,61.0,56.3,0.25,12.0,17.1,24.1,1,,0,2017,5,25,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.2,55.9,77.0,57.9,1.08,10.3,17.1,24.1,1,,0,2017,5,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.1,57.0,68.0,55.2,0.26,7.9,11.1,17.1,1,,0,2017,5,29,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.0,55.0,61.0,55.2,0.03,8.1,11.1,,1,,0,2017,5,30,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,62.5,55.0,73.0,60.5,0.03,6.7,9.9,,1,,0,2017,5,31,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.8,44.1,61.0,50.2,0.01,13.4,24.1,33.0,1,,0,2017,5,5,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,58.5,51.1,62.1,54.9,1.77,15.4,22.0,28.9,1,,0,2017,5,6,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.4,52.0,62.1,45.4,0.05,14.7,20.0,25.1,1,,0,2017,5,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.9,69.1,93.9,65.9,0.1,6.7,14.0,,1,,0,2017,6,14,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.6,61.0,72.0,62.8,0.0,7.9,13.0,,1,,0,2017,6,16,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.3,63.0,73.0,67.7,0.03,5.2,8.9,,1,,0,2017,6,17,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.4,66.0,79.0,70.8,0.34,11.0,22.9,32.1,1,,0,2017,6,18,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.5,69.1,79.0,71.4,0.0,15.9,27.0,35.0,1,,0,2017,6,19,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.9,66.9,86.0,64.8,1.13,12.5,19.0,24.1,1,,0,2017,6,20,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.5,70.0,87.1,66.8,1.52,11.4,21.0,27.0,1,,0,2017,6,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.5,66.0,78.1,55.5,0.0,10.4,19.0,25.1,1,,0,2017,6,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,69.7,62.1,78.1,59.1,0.11,8.3,15.9,,1,,0,2017,6,27,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.0,55.9,77.0,43.4,0.0,10.1,18.1,22.9,1,,0,2017,6,3,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.1,54.0,75.9,45.5,0.02,6.3,12.0,,1,,0,2017,6,4,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.7,54.0,71.1,62.4,0.49,5.6,14.0,20.0,1,,0,2017,6,5,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,58.2,55.0,71.1,55.9,0.4,10.8,14.0,20.0,1,,0,2017,6,6,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.6,66.9,80.1,68.7,0.0,12.6,21.0,27.0,1,,0,2017,7,1,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.5,66.0,88.0,72.8,0.0,10.4,17.1,22.9,1,,0,2017,7,11,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,69.6,64.9,93.0,68.7,0.04,7.8,13.0,,1,,0,2017,7,14,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.3,64.9,84.0,70.2,0.21,6.6,11.1,,1,,0,2017,7,15,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.3,66.9,89.1,68.8,0.53,9.4,15.9,21.0,1,,0,2017,7,2,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.6,71.1,88.0,71.2,0.99,5.9,12.0,,1,,0,2017,7,23,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.8,64.0,81.0,67.0,0.41,10.8,19.0,26.0,1,,0,2017,7,24,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.7,63.0,73.9,61.2,0.37,6.2,11.1,,1,,0,2017,7,25,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.9,63.0,78.1,64.5,0.0,7.6,13.0,,1,,0,2017,7,27,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.7,66.9,75.9,61.7,0.01,13.1,22.0,31.1,1,,0,2017,7,29,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.2,69.1,82.9,70.1,0.03,8.2,15.9,21.0,1,,0,2017,7,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.9,69.1,87.1,69.7,1.89,8.6,15.9,22.0,1,,0,2017,7,8,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.5,64.9,81.0,67.6,0.17,6.6,12.0,17.1,1,,0,2017,8,12,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.8,68.0,81.0,71.0,0.26,6.0,8.9,,1,,0,2017,8,15,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.1,69.1,81.0,75.6,0.0,10.7,17.1,22.0,1,,0,2017,8,18,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.0,73.0,87.1,71.3,0.27,9.4,15.0,,1,,0,2017,8,19,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.7,69.1,88.0,71.4,0.0,7.4,22.9,31.1,1,,0,2017,8,2,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.0,73.9,86.0,65.8,0.23,11.3,22.9,31.1,1,,0,2017,8,23,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.4,60.1,78.1,58.4,0.0,9.0,13.0,20.0,1,,0,2017,8,29,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,67.2,60.1,80.1,58.0,0.62,11.2,15.0,20.0,1,,0,2017,8,30,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.9,68.0,82.9,72.3,0.01,9.9,15.9,20.0,1,,0,2017,8,4,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.4,71.1,82.9,69.9,0.32,11.1,18.1,26.0,1,,0,2017,8,5,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,69.8,66.0,80.1,62.6,0.0,6.6,12.0,,1,,0,2017,8,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.4,66.0,82.0,64.5,0.39,7.6,15.0,,1,,0,2017,8,8,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,69.9,59.0,80.1,60.6,0.0,7.3,14.0,,1,,0,2017,9,13,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.9,66.9,78.1,65.6,0.0,6.9,12.0,,1,,0,2017,9,18,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.0,66.9,77.0,66.1,0.01,15.0,22.9,29.9,1,,0,2017,9,19,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,62.7,54.0,73.9,47.7,0.0,8.1,12.0,,1,,0,2017,9,2,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.6,64.9,84.9,66.6,0.0,5.2,8.9,,1,,0,2017,9,26,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,75.4,66.9,87.1,69.3,0.0,6.3,9.9,,1,,0,2017,9,27,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.2,54.0,73.0,60.3,0.7,11.5,18.1,22.0,1,,0,2017,9,3,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,60.9,54.0,69.1,49.2,0.0,9.5,18.1,27.0,1,,0,2017,9,30,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.2,64.0,81.0,63.7,0.0,7.7,17.1,19.0,1,,0,2017,9,6,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.9,61.0,73.9,57.6,0.5,10.3,17.1,19.0,1,,0,2017,9,7,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.3,37.0,54.0,47.2,0.01,11.3,22.9,33.0,1,1.2,0,2018,1,12,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.4,26.1,54.0,35.8,0.52,17.2,27.0,33.0,1,1.2,0,2018,1,13,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.1,30.0,52.0,39.1,0.0,3.9,9.9,,1,,0,2018,1,22,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.9,39.9,54.0,45.1,0.01,9.8,26.0,32.1,1,,0,2018,1,23,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.4,30.9,50.0,43.6,0.13,6.2,14.0,,1,,0,2018,1,28,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.0,66.0,77.0,71.8,0.0,11.1,22.0,33.0,1,,0,2018,10,11,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.7,55.0,75.9,55.3,1.8,14.6,24.1,34.0,1,,0,2018,10,12,BROOKLYN
744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.6,48.0,70.0,40.9,0.02,8.5,13.0,19.0,1,,0,2018,10,13,BROOKLYN
