CreatedDateYear,CreatedDateMonth,Borough,ComplaintType,requests
2017,02,BRONX,Water System,391
2017,02,QUEENS,Blocked Driveway,3695
2017,02,Unspecified,Noise - Residential,4
2017,02,MANHATTAN,Traffic Signal Condition,624
2017,02,MANHATTAN,Street Light Condition,762
2017,02,STATEN ISLAND,Street Condition,970
2017,02,BROOKLYN,Street Light Condition,1709
2017,02,BROOKLYN,General Construction/Plumbing,1406
2017,02,BRONX,General Construction/Plumbing,326
2017,02,QUEENS,Water System,1056
2017,02,STATEN ISLAND,Street Light Condition,513
2017,02,Unspecified,Street Light Condition,115
2017,02,MANHATTAN,Blocked Driveway,198
2017,02,STATEN ISLAND,Water System,458
2017,02,STATEN ISLAND,Noise - Residential,425
2017,02,QUEENS,Traffic Signal Condition,1043
2017,02,BRONX,Street Condition,980
2017,02,BROOKLYN,Street Condition,1997
2017,02,STATEN ISLAND,Blocked Driveway,254
2017,02,BROOKLYN,Traffic Signal Condition,1103
2017,02,BRONX,Blocked Driveway,1711
2017,02,QUEENS,General Construction/Plumbing,728
2017,02,QUEENS,Noise - Residential,2457
2017,02,QUEENS,Street Light Condition,1743
2017,02,QUEENS,Street Condition,2363
2017,02,STATEN ISLAND,Traffic Signal Condition,136
2017,02,Unspecified,Traffic Signal Condition,23
2017,02,BROOKLYN,Blocked Driveway,3483
2017,02,BROOKLYN,Noise - Residential,4092
2017,02,MANHATTAN,Water System,705
2017,02,BROOKLYN,Water System,2298
2017,02,MANHATTAN,General Construction/Plumbing,519
2017,02,Unspecified,Blocked Driveway,12
2017,02,MANHATTAN,Noise - Residential,4002
2017,03,STATEN ISLAND,Traffic Signal Condition,189
2017,03,STATEN ISLAND,Noise - Residential,401
2017,03,BRONX,General Construction/Plumbing,366
2017,03,Unspecified,Street Light Condition,134
2017,03,STATEN ISLAND,Water System,282
2017,03,STATEN ISLAND,Street Condition,977
2017,03,MANHATTAN,Blocked Driveway,237
2017,03,BROOKLYN,Street Condition,2586
2017,03,QUEENS,Street Light Condition,2154
2017,03,MANHATTAN,Street Light Condition,995
2017,03,MANHATTAN,Noise - Residential,4351
2017,03,BROOKLYN,Water System,1089
2017,03,BROOKLYN,Blocked Driveway,4444
2017,03,MANHATTAN,General Construction/Plumbing,556
2017,03,STATEN ISLAND,General Construction/Plumbing,121
2017,03,STATEN ISLAND,Street Light Condition,563
2017,03,QUEENS,Street Condition,3330
2017,03,Unspecified,Blocked Driveway,19
2017,03,STATEN ISLAND,Blocked Driveway,364
2017,03,BROOKLYN,General Construction/Plumbing,1457
2017,03,QUEENS,Blocked Driveway,4908
2017,03,QUEENS,General Construction/Plumbing,694
2017,03,MANHATTAN,Street Condition,1337
2017,03,BRONX,Traffic Signal Condition,513
2017,03,QUEENS,Water System,1176
2017,03,BROOKLYN,Street Light Condition,1811
2017,03,QUEENS,Noise - Residential,2336
2017,03,QUEENS,Traffic Signal Condition,1156
2017,03,MANHATTAN,Traffic Signal Condition,681
2017,03,BROOKLYN,Noise - Residential,4476
2017,03,BRONX,Street Condition,1153
2017,03,BRONX,Street Light Condition,1385
2017,03,MANHATTAN,Water System,678
2017,03,Unspecified,Noise - Residential,1
2017,03,BROOKLYN,Traffic Signal Condition,1228
2017,03,BRONX,Blocked Driveway,2169
2017,03,BRONX,Water System,472
2017,03,BRONX,Noise - Residential,4630
2017,03,Unspecified,Traffic Signal Condition,60
2017,04,MANHATTAN,Water System,638
2017,04,MANHATTAN,Street Light Condition,970
2017,04,BRONX,General Construction/Plumbing,408
2017,04,QUEENS,Street Light Condition,2289
2017,04,BROOKLYN,Street Condition,3011
2017,04,BROOKLYN,Water System,1321
2017,04,MANHATTAN,Blocked Driveway,228
2017,04,MANHATTAN,Traffic Signal Condition,549
2017,04,BROOKLYN,Street Light Condition,2182
2017,04,STATEN ISLAND,General Construction/Plumbing,176
2017,04,MANHATTAN,Noise - Residential,4979
2017,04,QUEENS,Street Condition,4228
2017,04,Unspecified,Street Light Condition,85
2017,04,BROOKLYN,Noise - Residential,5834
2017,04,BRONX,Traffic Signal Condition,466
2017,04,MANHATTAN,Street Condition,2236
2017,04,STATEN ISLAND,Noise - Residential,672
2017,04,QUEENS,Noise - Residential,3821
2017,04,QUEENS,Traffic Signal Condition,942
2017,04,BRONX,Blocked Driveway,1871
2017,04,BROOKLYN,Blocked Driveway,3633
2017,04,BROOKLYN,General Construction/Plumbing,1497
2017,04,BROOKLYN,Traffic Signal Condition,758
2017,04,STATEN ISLAND,Street Light Condition,566
2017,04,QUEENS,General Construction/Plumbing,819
2017,04,STATEN ISLAND,Street Condition,1404
2017,04,Unspecified,Blocked Driveway,18
2017,04,STATEN ISLAND,Blocked Driveway,282
2017,04,QUEENS,Blocked Driveway,3830
2017,04,BRONX,Noise - Residential,5253
2017,04,BRONX,Street Condition,1366
2017,04,STATEN ISLAND,Traffic Signal Condition,160
2017,04,Unspecified,Noise - Residential,9
2017,04,STATEN ISLAND,Water System,558
2017,04,QUEENS,Water System,1642
2017,04,MANHATTAN,General Construction/Plumbing,556
2017,04,BRONX,Water System,639
2017,04,Unspecified,Traffic Signal Condition,34
2017,04,BRONX,Street Light Condition,1646
2017,05,Unspecified,Blocked Driveway,11
2017,05,STATEN ISLAND,General Construction/Plumbing,175
2017,05,MANHATTAN,Water System,875
2017,05,MANHATTAN,Blocked Driveway,243
2017,05,BROOKLYN,General Construction/Plumbing,1953
2017,05,QUEENS,General Construction/Plumbing,871
2017,05,BROOKLYN,Street Light Condition,2162
2017,05,Unspecified,Noise - Residential,8
2017,05,QUEENS,Street Condition,3090
2017,05,BROOKLYN,Noise - Residential,6437
2017,05,STATEN ISLAND,Noise - Residential,690
2017,05,STATEN ISLAND,Street Light Condition,699
2017,05,BROOKLYN,Street Condition,2951
2017,05,BROOKLYN,Blocked Driveway,3968
2017,05,BRONX,Street Condition,1136
2017,05,STATEN ISLAND,Street Condition,922
2017,05,QUEENS,Street Light Condition,2251
2017,05,MANHATTAN,Traffic Signal Condition,526
2017,05,BRONX,Water System,749
2017,05,BRONX,Noise - Residential,4670
2017,05,BRONX,Blocked Driveway,1982
2017,05,QUEENS,Water System,1928
2017,05,MANHATTAN,Street Condition,1602
2017,05,STATEN ISLAND,Traffic Signal Condition,165
2017,05,BRONX,Street Light Condition,1834
2017,05,BROOKLYN,Water System,1546
2017,05,Unspecified,Street Light Condition,104
2017,05,MANHATTAN,General Construction/Plumbing,610
2017,05,QUEENS,Blocked Driveway,4450
2017,05,BROOKLYN,Traffic Signal Condition,797
2017,05,MANHATTAN,Street Light Condition,1039
2017,05,QUEENS,Traffic Signal Condition,945
2017,05,STATEN ISLAND,Water System,531
2017,05,BRONX,Traffic Signal Condition,413
2017,05,MANHATTAN,Noise - Residential,4634
2017,05,BRONX,General Construction/Plumbing,487
2017,05,STATEN ISLAND,Blocked Driveway,291
2017,05,Unspecified,Traffic Signal Condition,28
2017,05,QUEENS,Noise - Residential,4509
2017,06,STATEN ISLAND,General Construction/Plumbing,188
2017,06,Unspecified,Noise - Residential,12
2017,06,BROOKLYN,Water System,1657
2017,06,Unspecified,Blocked Driveway,16
2017,06,MANHATTAN,Traffic Signal Condition,622
2017,06,BROOKLYN,Street Condition,2683
2017,06,QUEENS,Blocked Driveway,4690
2017,06,STATEN ISLAND,Blocked Driveway,341
2017,06,MANHATTAN,Noise - Residential,4135
2017,06,BRONX,Street Condition,1350
2017,06,MANHATTAN,General Construction/Plumbing,630
2017,06,Unspecified,Street Light Condition,66
2017,06,BROOKLYN,Noise - Residential,6617
2017,06,BROOKLYN,Street Light Condition,1774
2017,06,QUEENS,Street Condition,3382
2017,06,STATEN ISLAND,Traffic Signal Condition,175
2017,06,QUEENS,General Construction/Plumbing,903
2017,06,QUEENS,Water System,2279
2017,06,MANHATTAN,Street Condition,1356
2017,06,BRONX,General Construction/Plumbing,491
2017,06,BRONX,Traffic Signal Condition,398
2017,06,BRONX,Blocked Driveway,2112
2017,06,MANHATTAN,Street Light Condition,815
2017,06,QUEENS,Noise - Residential,5172
2017,06,BROOKLYN,General Construction/Plumbing,1843
2017,06,BROOKLYN,Traffic Signal Condition,802
2017,06,BROOKLYN,Blocked Driveway,4409
2017,06,BRONX,Noise - Residential,4879
2017,06,QUEENS,Street Light Condition,1894
2017,06,BRONX,Street Light Condition,1633
2017,06,STATEN ISLAND,Street Condition,1036
2017,06,STATEN ISLAND,Noise - Residential,775
2017,06,STATEN ISLAND,Water System,390
2017,06,MANHATTAN,Blocked Driveway,333
2017,06,BRONX,Water System,1294
2017,06,MANHATTAN,Water System,1039
2017,06,Unspecified,Traffic Signal Condition,45
2017,06,QUEENS,Traffic Signal Condition,1000
2017,06,STATEN ISLAND,Street Light Condition,589
2017,07,MANHATTAN,Noise - Residential,3292
2017,07,BROOKLYN,General Construction/Plumbing,1841
2017,07,BROOKLYN,Street Condition,2266
2017,07,STATEN ISLAND,Noise - Residential,820
2017,07,QUEENS,Street Condition,2424
2017,07,BRONX,Noise - Residential,4665
2017,07,MANHATTAN,Traffic Signal Condition,545
2017,07,BRONX,Traffic Signal Condition,386
2017,07,QUEENS,General Construction/Plumbing,938
2017,07,MANHATTAN,Street Condition,945
2017,07,Unspecified,Blocked Driveway,29
2017,07,BROOKLYN,Water System,1880
2017,07,MANHATTAN,Blocked Driveway,262
2017,07,BRONX,Water System,1647
2017,07,MANHATTAN,Street Light Condition,788
2017,07,QUEENS,Traffic Signal Condition,916
2017,07,QUEENS,Street Light Condition,1632
2017,07,MANHATTAN,Water System,1259
2017,07,Unspecified,Street Light Condition,101
2017,07,MANHATTAN,General Construction/Plumbing,589
2017,07,BROOKLYN,Traffic Signal Condition,621
2017,07,QUEENS,Water System,1687
2017,07,STATEN ISLAND,Street Light Condition,498
2017,07,STATEN ISLAND,Water System,303
2017,07,BROOKLYN,Blocked Driveway,3816
2017,07,BRONX,General Construction/Plumbing,416
2017,07,STATEN ISLAND,Traffic Signal Condition,180
2017,07,QUEENS,Noise - Residential,5564
2017,07,BROOKLYN,Noise - Residential,6916
2017,07,STATEN ISLAND,Street Condition,682
2017,07,Unspecified,Noise - Residential,27
2017,07,BRONX,Street Condition,677
2017,07,STATEN ISLAND,Blocked Driveway,336
2017,07,STATEN ISLAND,General Construction/Plumbing,163
2017,07,BRONX,Street Light Condition,1442
2017,07,QUEENS,Blocked Driveway,4467
2017,07,BROOKLYN,Street Light Condition,1555
2017,07,Unspecified,Traffic Signal Condition,46
2017,07,BRONX,Blocked Driveway,1979
2017,08,BROOKLYN,Street Light Condition,2001
2017,08,BRONX,General Construction/Plumbing,437
2017,08,STATEN ISLAND,Water System,363
2017,08,QUEENS,Street Light Condition,2273
2017,08,STATEN ISLAND,Blocked Driveway,248
2017,08,QUEENS,Traffic Signal Condition,849
2017,08,MANHATTAN,Street Light Condition,914
2017,08,BROOKLYN,Traffic Signal Condition,611
2017,08,STATEN ISLAND,Street Condition,687
2017,08,QUEENS,Street Condition,2132
2017,08,BRONX,Street Light Condition,1661
2017,08,BRONX,Street Condition,885
2017,08,MANHATTAN,Street Condition,980
2017,08,BROOKLYN,Blocked Driveway,3587
2017,08,BROOKLYN,Noise - Residential,6253
2017,08,MANHATTAN,General Construction/Plumbing,668
2017,08,Unspecified,Blocked Driveway,19
2017,08,QUEENS,Water System,1462
2017,08,QUEENS,Noise - Residential,4715
2017,08,BRONX,Water System,1012
2017,08,MANHATTAN,Blocked Driveway,258
2017,08,Unspecified,Street Light Condition,188
2017,08,BRONX,Traffic Signal Condition,332
2017,08,STATEN ISLAND,General Construction/Plumbing,221
2017,08,STATEN ISLAND,Noise - Residential,786
2017,08,Unspecified,Noise - Residential,18
2017,08,Unspecified,Traffic Signal Condition,50
2017,08,BROOKLYN,General Construction/Plumbing,1949
2017,08,QUEENS,Blocked Driveway,4392
2017,08,STATEN ISLAND,Street Light Condition,523
2017,08,BROOKLYN,Water System,2010
2017,08,STATEN ISLAND,Traffic Signal Condition,120
2017,08,MANHATTAN,Traffic Signal Condition,577
2017,08,MANHATTAN,Water System,921
2017,08,BRONX,Noise - Residential,4551
2017,08,BROOKLYN,Street Condition,1984
2017,08,MANHATTAN,Noise - Residential,3507
2017,08,BRONX,Blocked Driveway,1831
2017,08,QUEENS,General Construction/Plumbing,980
2017,09,QUEENS,Noise - Residential,5251
2017,09,MANHATTAN,General Construction/Plumbing,563
2017,09,BROOKLYN,Street Light Condition,1778
2017,09,QUEENS,Traffic Signal Condition,748
2017,09,BRONX,General Construction/Plumbing,416
2017,09,QUEENS,Water System,1307
2017,09,STATEN ISLAND,Water System,427
2017,09,BRONX,Blocked Driveway,2111
2017,09,QUEENS,General Construction/Plumbing,849
2017,09,BRONX,Street Condition,630
2017,09,QUEENS,Blocked Driveway,4629
2017,09,QUEENS,Street Condition,1851
2017,09,BROOKLYN,Street Condition,1550
2017,09,MANHATTAN,Traffic Signal Condition,565
2017,09,BROOKLYN,Traffic Signal Condition,636
2017,09,BROOKLYN,Water System,1262
2017,09,BRONX,Water System,679
2017,09,BRONX,Street Light Condition,1725
2017,09,STATEN ISLAND,Blocked Driveway,312
2017,09,Unspecified,Blocked Driveway,32
2017,09,BROOKLYN,Blocked Driveway,4445
2017,09,BROOKLYN,Noise - Residential,6806
2017,09,MANHATTAN,Blocked Driveway,329
2017,09,STATEN ISLAND,Street Condition,637
2017,09,BRONX,Traffic Signal Condition,397
2017,09,STATEN ISLAND,Street Light Condition,520
2017,09,Unspecified,Traffic Signal Condition,35
2017,09,MANHATTAN,Water System,738
2017,09,BROOKLYN,General Construction/Plumbing,1860
2017,09,STATEN ISLAND,General Construction/Plumbing,151
2017,09,Unspecified,Street Light Condition,107
2017,09,MANHATTAN,Noise - Residential,4298
2017,09,STATEN ISLAND,Noise - Residential,631
2017,09,Unspecified,Noise - Residential,8
2017,09,STATEN ISLAND,Traffic Signal Condition,119
2017,09,MANHATTAN,Street Condition,970
2017,09,BRONX,Noise - Residential,4579
2017,09,MANHATTAN,Street Light Condition,852
2017,09,QUEENS,Street Light Condition,1986
2017,10,QUEENS,Street Light Condition,2225
2017,10,BROOKLYN,Noise - Residential,6187
2017,10,Unspecified,Blocked Driveway,3
2017,10,STATEN ISLAND,Street Condition,523
2017,10,STATEN ISLAND,Water System,481
2017,10,STATEN ISLAND,Blocked Driveway,350
2017,10,QUEENS,General Construction/Plumbing,924
2017,10,STATEN ISLAND,Noise - Residential,582
2017,10,BRONX,Noise - Residential,4812
2017,10,MANHATTAN,General Construction/Plumbing,583
2017,10,Unspecified,Noise - Residential,1
2017,10,Unspecified,Traffic Signal Condition,33
2017,10,MANHATTAN,Blocked Driveway,364
2017,10,MANHATTAN,Street Light Condition,1017
2017,10,STATEN ISLAND,Street Light Condition,548
2017,10,BRONX,Street Condition,617
2017,10,BRONX,Blocked Driveway,2187
2017,10,MANHATTAN,Street Condition,954
2017,10,BROOKLYN,Blocked Driveway,4461
2017,10,BROOKLYN,Traffic Signal Condition,852
2017,10,MANHATTAN,Water System,923
2017,10,MANHATTAN,Traffic Signal Condition,660
2017,10,BRONX,Traffic Signal Condition,401
2017,10,MANHATTAN,Noise - Residential,4730
2017,10,BRONX,Water System,538
2017,10,BRONX,Street Light Condition,1836
2017,10,STATEN ISLAND,Traffic Signal Condition,182
2017,10,QUEENS,Water System,1391
2017,10,BROOKLYN,Water System,1245
2017,10,Unspecified,Street Light Condition,115
2017,10,QUEENS,Street Condition,1868
2017,10,STATEN ISLAND,General Construction/Plumbing,201
2017,10,QUEENS,Noise - Residential,4154
2017,10,BRONX,General Construction/Plumbing,444
2017,10,BROOKLYN,Street Condition,1391
2017,10,QUEENS,Traffic Signal Condition,893
2017,10,BROOKLYN,Street Light Condition,1818
2017,10,QUEENS,Blocked Driveway,5031
2017,10,BROOKLYN,General Construction/Plumbing,1730
2017,11,Unspecified,Blocked Driveway,22
2017,11,STATEN ISLAND,General Construction/Plumbing,126
2017,11,BROOKLYN,Street Condition,1092
2017,11,MANHATTAN,General Construction/Plumbing,563
2017,11,QUEENS,General Construction/Plumbing,735
2017,11,BRONX,Street Condition,599
2017,11,MANHATTAN,Street Condition,794
2017,11,BROOKLYN,Traffic Signal Condition,765
2017,11,MANHATTAN,Blocked Driveway,366
2017,11,BROOKLYN,Blocked Driveway,4544
2017,11,BROOKLYN,General Construction/Plumbing,1546
2017,11,BRONX,Street Light Condition,1420
2017,11,BROOKLYN,Water System,1166
2017,11,Unspecified,Street Light Condition,140
2017,11,BROOKLYN,Noise - Residential,4695
2017,11,QUEENS,Blocked Driveway,4865
2017,11,STATEN ISLAND,Traffic Signal Condition,141
2017,11,STATEN ISLAND,Noise - Residential,394
2017,11,BROOKLYN,Street Light Condition,1746
2017,11,STATEN ISLAND,Water System,518
2017,11,Unspecified,Noise - Residential,3
2017,11,STATEN ISLAND,Street Condition,552
2017,11,QUEENS,Traffic Signal Condition,734
2017,11,BRONX,Water System,477
2017,11,QUEENS,Street Condition,1405
2017,11,MANHATTAN,Street Light Condition,878
2017,11,BRONX,Noise - Residential,4558
2017,11,Unspecified,Traffic Signal Condition,30
2017,11,QUEENS,Street Light Condition,1872
2017,11,QUEENS,Water System,1333
2017,11,BRONX,Blocked Driveway,2275
2017,11,BRONX,Traffic Signal Condition,340
2017,11,STATEN ISLAND,Blocked Driveway,351
2017,11,BRONX,General Construction/Plumbing,413
2017,11,QUEENS,Noise - Residential,2712
2017,11,MANHATTAN,Water System,627
2017,11,STATEN ISLAND,Street Light Condition,447
2017,11,MANHATTAN,Traffic Signal Condition,506
2017,11,MANHATTAN,Noise - Residential,4081
2017,12,BRONX,Street Condition,956
2017,12,Unspecified,Street Light Condition,120
2017,12,MANHATTAN,Blocked Driveway,364
2017,12,STATEN ISLAND,Street Condition,583
2017,12,BROOKLYN,Street Light Condition,1667
2017,12,Unspecified,Traffic Signal Condition,33
2017,12,BROOKLYN,Traffic Signal Condition,1077
2017,12,Unspecified,Street Condition,36
2017,12,STATEN ISLAND,Water System,596
2017,12,QUEENS,Street Condition,1622
2017,12,QUEENS,Noise - Residential,2825
2017,12,STATEN ISLAND,Blocked Driveway,53
2017,12,BROOKLYN,General Construction/Plumbing,1297
2017,12,Unspecified,Noise - Residential,290
2017,12,BROOKLYN,Blocked Driveway,4704
2017,12,STATEN ISLAND,Noise - Residential,69
2017,12,BRONX,General Construction/Plumbing,262
2017,12,MANHATTAN,Traffic Signal Condition,532
2017,12,Unspecified,Blocked Driveway,350
2017,12,STATEN ISLAND,Street Light Condition,527
2017,12,QUEENS,General Construction/Plumbing,573
2017,12,QUEENS,Street Light Condition,1721
2017,12,BROOKLYN,Water System,1433
2017,12,BRONX,Street Light Condition,1270
2017,12,QUEENS,Water System,1655
2017,12,BRONX,Traffic Signal Condition,360
2017,12,BRONX,Blocked Driveway,2372
2017,12,STATEN ISLAND,General Construction/Plumbing,135
2017,12,MANHATTAN,Street Light Condition,932
2017,12,BRONX,Water System,591
2017,12,STATEN ISLAND,Traffic Signal Condition,139
2017,12,MANHATTAN,Noise - Residential,4555
2017,12,MANHATTAN,Street Condition,763
2017,12,QUEENS,Traffic Signal Condition,1081
2017,12,BROOKLYN,Street Condition,1455
2017,12,MANHATTAN,General Construction/Plumbing,478
2017,12,BRONX,Noise - Residential,5133
2017,12,MANHATTAN,Water System,600
2017,12,BROOKLYN,Noise - Residential,4629
2017,12,QUEENS,Blocked Driveway,4952
2018,01,QUEENS,Water System,4162
2018,01,QUEENS,Street Light Condition,1836
2018,01,MANHATTAN,General Construction/Plumbing,513
2018,01,STATEN ISLAND,Noise - Residential,91
2018,01,BRONX,Blocked Driveway,1956
2018,01,Unspecified,Street Light Condition,101
2018,01,STATEN ISLAND,Street Condition,772
2018,01,BRONX,Street Light Condition,1435
2018,01,QUEENS,Street Condition,2221
2018,01,QUEENS,Traffic Signal Condition,1795
2018,01,BROOKLYN,Noise - Residential,4465
2018,01,MANHATTAN,Traffic Signal Condition,800
2018,01,MANHATTAN,Water System,1788
2018,01,BROOKLYN,Water System,3691
2018,01,BROOKLYN,Traffic Signal Condition,1464
2018,01,BRONX,Traffic Signal Condition,638
2018,01,MANHATTAN,Street Condition,1003
2018,01,QUEENS,General Construction/Plumbing,678
2018,01,MANHATTAN,Blocked Driveway,289
2018,01,BROOKLYN,Street Condition,2065
2018,01,Unspecified,Street Condition,203
2018,01,Unspecified,Noise - Residential,280
2018,01,QUEENS,Blocked Driveway,4792
2018,01,BRONX,General Construction/Plumbing,338
2018,01,STATEN ISLAND,General Construction/Plumbing,107
2018,01,MANHATTAN,Street Light Condition,1011
2018,01,Unspecified,Water System,6
2018,01,STATEN ISLAND,Traffic Signal Condition,267
2018,01,Unspecified,Blocked Driveway,363
2018,01,MANHATTAN,Noise - Residential,4340
2018,01,STATEN ISLAND,Blocked Driveway,88
2018,01,BRONX,Water System,1403
2018,01,BROOKLYN,General Construction/Plumbing,1082
2018,01,BRONX,Street Condition,1011
2018,01,Unspecified,Traffic Signal Condition,74
2018,01,BROOKLYN,Blocked Driveway,4357
2018,01,QUEENS,Noise - Residential,2568
2018,01,STATEN ISLAND,Street Light Condition,544
2018,01,BROOKLYN,Street Light Condition,1770
2018,01,STATEN ISLAND,Water System,1107
2018,01,BRONX,Noise - Residential,4908
2018,02,BROOKLYN,Street Light Condition,1574
2018,02,Unspecified,Street Condition,78
2018,02,MANHATTAN,Street Condition,1855
2018,02,Unspecified,Street Light Condition,142
2018,02,Unspecified,Blocked Driveway,18
2018,02,QUEENS,General Construction/Plumbing,745
2018,02,MANHATTAN,Blocked Driveway,238
2018,02,MANHATTAN,Water System,651
2018,02,QUEENS,Noise - Residential,2279
2018,02,BRONX,Noise - Residential,4473
2018,02,BROOKLYN,Traffic Signal Condition,1295
2018,02,QUEENS,Street Condition,4222
2018,02,MANHATTAN,Traffic Signal Condition,742
2018,02,Unspecified,Traffic Signal Condition,49
2018,02,STATEN ISLAND,Noise - Residential,441
2018,02,BROOKLYN,General Construction/Plumbing,1121
2018,02,QUEENS,Traffic Signal Condition,1257
2018,02,STATEN ISLAND,Street Light Condition,435
2018,02,QUEENS,Street Light Condition,1692
2018,02,STATEN ISLAND,Traffic Signal Condition,176
2018,02,BRONX,General Construction/Plumbing,340
2018,02,QUEENS,Blocked Driveway,3751
2018,02,BRONX,Traffic Signal Condition,596
2018,02,BROOKLYN,Blocked Driveway,3612
2018,02,STATEN ISLAND,Blocked Driveway,254
2018,02,STATEN ISLAND,Street Condition,1619
2018,02,BRONX,Street Condition,1474
2018,02,BROOKLYN,Water System,1414
2018,02,MANHATTAN,General Construction/Plumbing,527
2018,02,STATEN ISLAND,Water System,437
2018,02,BRONX,Water System,502
2018,02,BROOKLYN,Street Condition,3120
2018,02,BROOKLYN,Noise - Residential,4239
2018,02,STATEN ISLAND,General Construction/Plumbing,131
2018,02,MANHATTAN,Street Light Condition,839
2018,02,Unspecified,Noise - Residential,6
2018,02,BRONX,Street Light Condition,1410
2018,02,MANHATTAN,Noise - Residential,3875
2018,02,QUEENS,Water System,1688
2018,02,BRONX,Blocked Driveway,1643
2018,03,BROOKLYN,Noise - Residential,4731
2018,03,BRONX,Traffic Signal Condition,560
2018,03,MANHATTAN,General Construction/Plumbing,540
2018,03,BROOKLYN,Blocked Driveway,4132
2018,03,MANHATTAN,Noise - Residential,4381
2018,03,STATEN ISLAND,General Construction/Plumbing,131
2018,03,QUEENS,Traffic Signal Condition,1392
2018,03,Unspecified,Street Light Condition,105
2018,03,STATEN ISLAND,Noise - Residential,453
2018,03,STATEN ISLAND,Street Condition,1466
2018,03,QUEENS,Noise - Residential,2593
2018,03,QUEENS,Street Light Condition,1811
2018,03,BROOKLYN,General Construction/Plumbing,1173
2018,03,STATEN ISLAND,Street Light Condition,547
2018,03,Unspecified,Blocked Driveway,32
2018,03,BRONX,Water System,423
2018,03,QUEENS,Street Condition,4168
2018,03,QUEENS,Water System,1448
2018,03,BROOKLYN,Street Light Condition,1475
2018,03,MANHATTAN,Water System,678
2018,03,QUEENS,Blocked Driveway,4427
2018,03,STATEN ISLAND,Blocked Driveway,317
2018,03,QUEENS,General Construction/Plumbing,826
2018,03,BRONX,Street Condition,1794
2018,03,BROOKLYN,Water System,1185
2018,03,BRONX,General Construction/Plumbing,449
2018,03,STATEN ISLAND,Traffic Signal Condition,178
2018,03,BRONX,Noise - Residential,4904
2018,03,BROOKLYN,Traffic Signal Condition,1236
2018,03,Unspecified,Noise - Residential,2
2018,03,Unspecified,Traffic Signal Condition,46
2018,03,STATEN ISLAND,Water System,316
2018,03,MANHATTAN,Blocked Driveway,305
2018,03,BRONX,Blocked Driveway,2098
2018,03,BRONX,Street Light Condition,1459
2018,03,MANHATTAN,Street Light Condition,829
2018,03,MANHATTAN,Traffic Signal Condition,577
2018,03,MANHATTAN,Street Condition,2011
2018,03,BROOKLYN,Street Condition,3264
2018,03,Unspecified,Street Condition,86
2018,04,MANHATTAN,Traffic Signal Condition,600
2018,04,Unspecified,Street Light Condition,146
2018,04,BRONX,Street Light Condition,1485
2018,04,QUEENS,Noise - Residential,3170
2018,04,STATEN ISLAND,Street Light Condition,578
2018,04,BRONX,Noise - Residential,4817
2018,04,QUEENS,Water System,1453
2018,04,QUEENS,Street Condition,3225
2018,04,Unspecified,Blocked Driveway,81
2018,04,BRONX,Street Condition,1216
2018,04,QUEENS,Blocked Driveway,4272
2018,04,BROOKLYN,Blocked Driveway,3878
2018,04,BROOKLYN,Street Condition,2406
2018,04,BRONX,Traffic Signal Condition,518
2018,04,STATEN ISLAND,Noise - Residential,478
2018,04,QUEENS,Traffic Signal Condition,908
2018,04,BROOKLYN,Noise - Residential,4957
2018,04,BROOKLYN,Street Light Condition,1581
2018,04,MANHATTAN,Street Condition,1877
2018,04,MANHATTAN,Street Light Condition,759
2018,04,MANHATTAN,Noise - Residential,4536
2018,04,QUEENS,Street Light Condition,1829
2018,04,BRONX,General Construction/Plumbing,459
2018,04,MANHATTAN,Blocked Driveway,253
2018,04,STATEN ISLAND,General Construction/Plumbing,170
2018,04,QUEENS,General Construction/Plumbing,902
2018,04,BRONX,Blocked Driveway,2003
2018,04,MANHATTAN,Water System,712
2018,04,STATEN ISLAND,Traffic Signal Condition,154
2018,04,Unspecified,Noise - Residential,66
2018,04,BROOKLYN,Water System,1288
2018,04,BROOKLYN,Traffic Signal Condition,886
2018,04,STATEN ISLAND,Street Condition,1482
2018,04,STATEN ISLAND,Blocked Driveway,322
2018,04,MANHATTAN,General Construction/Plumbing,645
2018,04,BRONX,Water System,509
2018,04,STATEN ISLAND,Water System,391
2018,04,BROOKLYN,General Construction/Plumbing,1095
2018,04,Unspecified,Traffic Signal Condition,28
2018,04,Unspecified,Street Condition,84
2018,05,BROOKLYN,Noise - Residential,6151
2018,05,Unspecified,Street Condition,84
2018,05,Unspecified,Street Light Condition,140
2018,05,MANHATTAN,Street Condition,1704
2018,05,BROOKLYN,Water System,1496
2018,05,Unspecified,Traffic Signal Condition,38
2018,05,BRONX,Water System,889
2018,05,BRONX,General Construction/Plumbing,494
2018,05,BROOKLYN,General Construction/Plumbing,1362
2018,05,QUEENS,General Construction/Plumbing,987
2018,05,Unspecified,Water System,1
2018,05,BRONX,Street Light Condition,1618
2018,05,BRONX,Street Condition,1054
2018,05,STATEN ISLAND,Street Light Condition,562
2018,05,MANHATTAN,Noise - Residential,4512
2018,05,STATEN ISLAND,Traffic Signal Condition,156
2018,05,BRONX,Noise - Residential,4818
2018,05,STATEN ISLAND,Water System,524
2018,05,QUEENS,Blocked Driveway,4621
2018,05,BROOKLYN,Blocked Driveway,4054
2018,05,BROOKLYN,Street Condition,3091
2018,05,QUEENS,Street Light Condition,1788
2018,05,MANHATTAN,Blocked Driveway,275
2018,05,STATEN ISLAND,General Construction/Plumbing,201
