Month,Day,requests,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND
4,20,1399,725053,94728,CENTRAL PARK,NY,40.779,-73.969,58.5,48.9,73.0,19.9,0.0,5.8,11.1,15.9,0,0.0,0,0,0,1,0,0
5,20,1587,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.5,57.0,75.0,44.6,0.0,13.4,19.0,27.0,0,0.0,0,0,0,0,1,0
4,20,1219,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,56.6,46.9,66.9,35.4,0.0,7.3,17.1,0.0,0,0.0,0,0,0,0,1,0
10,20,1691,725053,94728,CENTRAL PARK,NY,40.779,-73.969,56.2,35.1,70.0,34.1,0.0,5.7,8.9,17.1,0,0.0,0,0,0,1,0,0
6,20,2495,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.1,66.9,89.1,58.5,0.02,5.9,12.0,0.0,0,0.0,0,0,1,0,0,0
11,20,1142,725053,94728,CENTRAL PARK,NY,40.779,-73.969,37.5,32.0,51.1,16.0,0.0,5.8,11.1,17.1,0,0.0,0,0,0,1,0,0
7,20,1026,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.8,68.0,79.0,59.1,0.0,8.4,15.0,0.0,1,0.0,0,0,0,0,1,0
12,20,508,997280,99999,KINGS POINT,NY,40.8,-73.77,31.5,28.0,36.9,0.0,0.0,11.0,15.9,0.0,0,0.0,0,1,0,0,0,0
8,20,567,997280,99999,KINGS POINT,NY,40.8,-73.77,78.9,72.5,86.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
10,20,1582,725053,94728,CENTRAL PARK,NY,40.779,-73.969,49.4,42.1,60.1,30.9,0.0,4.0,7.0,0.0,0,0.0,0,0,0,1,0,0
2,20,1507,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,52.1,45.0,68.0,28.8,0.0,10.8,15.9,22.0,0,0.0,0,0,1,0,0,0
1,20,1231,725053,94728,CENTRAL PARK,NY,40.779,-73.969,37.5,34.0,42.1,20.2,0.0,5.1,8.0,17.1,0,0.0,0,0,0,1,0,0
9,20,175,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.1,68.5,75.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,20,359,997280,99999,KINGS POINT,NY,40.8,-73.77,38.6,36.0,42.8,0.0,0.0,9.4,15.9,0.0,0,0.0,0,1,0,0,0,0
7,20,257,997272,99999,BERGEN POINT,NY,40.639,-74.146,81.3,75.9,89.6,0.0,0.0,4.0,7.0,0.0,0,0.0,0,0,0,0,0,1
4,20,912,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,50.8,44.6,64.0,44.3,0.03,6.1,15.0,21.0,0,0.0,0,0,0,1,0,0
9,20,663,997280,99999,KINGS POINT,NY,40.8,-73.77,72.7,68.4,74.8,0.0,0.0,9.4,13.0,0.0,0,0.0,0,1,0,0,0,0
1,20,1412,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.5,37.0,54.0,29.8,0.0,5.7,8.9,0.0,1,0.0,0,0,0,0,1,0
4,20,500,997280,99999,KINGS POINT,NY,40.8,-73.77,54.1,50.2,59.0,0.0,0.0,13.3,21.0,0.0,0,0.0,0,1,0,0,0,0
3,20,127,997272,99999,BERGEN POINT,NY,40.639,-74.146,40.0,35.4,46.6,0.0,0.0,9.0,14.0,0.0,0,0.0,0,0,0,0,0,1
7,20,1224,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,80.6,73.9,89.1,67.8,0.58,6.4,13.0,0.0,0,0.0,0,0,0,0,1,0
5,20,702,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,66.2,52.0,78.1,41.1,0.0,8.0,18.1,22.0,0,0.0,0,0,0,0,1,0
10,20,1127,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,53.4,46.0,60.1,42.8,0.0,5.0,8.0,0.0,0,0.0,0,0,1,0,0,0
12,20,1117,725053,94728,CENTRAL PARK,NY,40.779,-73.969,39.5,35.1,43.0,25.9,0.0,4.5,8.0,18.1,0,0.0,0,0,0,1,0,0
12,20,1079,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.8,43.0,48.0,29.8,0.0,9.4,15.0,0.0,1,0.0,0,0,0,0,1,0
11,20,1510,997280,99999,KINGS POINT,NY,40.8,-73.77,38.7,31.6,45.0,0.0,0.0,13.4,20.0,0.0,0,0.0,0,1,0,0,0,0
12,20,1135,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.4,32.0,48.9,26.1,0.0,8.3,17.1,24.1,0,0.0,0,0,0,0,1,0
9,20,1927,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.1,52.0,68.0,57.0,0.0,7.9,11.1,0.0,1,0.0,0,0,1,0,0,0
3,20,1266,725053,94728,CENTRAL PARK,NY,40.779,-73.969,37.8,32.0,46.0,13.4,0.0,8.8,14.0,21.0,0,0.0,0,0,0,1,0,0
6,20,92,997272,99999,BERGEN POINT,NY,40.639,-74.146,78.2,71.4,90.5,0.0,0.0,4.3,8.9,0.0,0,0.0,0,0,0,0,0,1
4,20,983,997280,99999,KINGS POINT,NY,40.8,-73.77,55.9,50.2,63.1,0.0,0.0,9.7,15.0,0.0,0,0.0,0,1,0,0,0,0
2,20,138,997272,99999,BERGEN POINT,NY,40.639,-74.146,37.9,32.7,44.2,0.0,0.0,12.1,19.0,0.0,0,0.0,0,0,0,0,0,1
11,20,212,997272,99999,BERGEN POINT,NY,40.639,-74.146,44.4,39.6,49.8,0.0,0.0,4.9,8.9,0.0,0,0.0,0,0,0,0,0,1
9,20,1472,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.1,52.0,68.0,57.0,0.0,7.9,11.1,0.0,1,0.0,0,0,0,0,1,0
2,20,1139,725053,94728,CENTRAL PARK,NY,40.779,-73.969,42.8,37.9,50.0,26.6,0.26,4.7,8.9,18.1,0,16.9,0,0,0,1,0,0
12,20,1660,725053,94728,CENTRAL PARK,NY,40.779,-73.969,25.8,19.9,33.1,7.3,0.0,2.6,7.0,0.0,0,0.0,0,0,0,1,0,0
3,20,1504,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.8,45.0,69.1,52.2,0.0,4.0,8.9,0.0,0,0.0,0,0,1,0,0,0
4,20,367,997272,99999,BERGEN POINT,NY,40.639,-74.146,42.3,37.8,48.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,20,720,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,37.6,30.9,46.0,17.1,0.0,7.5,22.0,0.0,0,0.0,0,0,0,1,0,0
12,20,2087,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.7,37.9,55.0,27.4,0.0,14.3,19.0,25.1,0,0.0,0,0,1,0,0,0
4,20,2172,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.9,36.0,52.0,23.9,0.09,17.6,21.0,28.9,0,0.0,0,0,1,0,0,0
11,20,2112,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.5,23.0,48.0,19.3,0.0,14.5,20.0,26.0,0,0.0,0,0,1,0,0,0
10,20,2107,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,55.8,36.0,70.0,37.0,0.0,15.4,20.0,25.1,0,0.0,0,0,1,0,0,0
10,20,325,997272,99999,BERGEN POINT,NY,40.639,-74.146,64.5,59.4,69.8,0.0,0.0,7.6,12.0,0.0,0,0.0,0,0,0,0,0,1
12,20,1007,997280,99999,KINGS POINT,NY,40.8,-73.77,32.0,30.2,34.2,0.0,0.0,7.0,12.0,0.0,0,0.0,0,1,0,0,0,0
1,20,762,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.6,31.1,55.9,26.0,0.0,15.1,25.1,36.9,0,0.0,0,0,1,0,0,0
5,20,997,997280,99999,KINGS POINT,NY,40.8,-73.77,63.9,56.1,75.6,0.0,0.0,4.2,14.0,0.0,0,0.0,0,1,0,0,0,0
7,20,1236,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,80.6,73.9,89.1,67.8,0.58,6.4,13.0,0.0,0,0.0,0,0,1,0,0,0
8,20,1157,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,80.8,66.9,91.9,60.1,0.0,5.8,9.9,15.9,0,0.0,0,0,1,0,0,0
11,20,1869,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,44.3,37.0,53.1,33.5,0.0,5.9,8.9,0.0,0,0.0,0,0,1,0,0,0
6,20,374,997280,99999,KINGS POINT,NY,40.8,-73.77,74.7,69.6,83.1,0.0,0.0,6.0,11.1,0.0,0,0.0,0,1,0,0,0,0
2,20,1017,725053,94728,CENTRAL PARK,NY,40.779,-73.969,50.5,43.0,64.9,25.4,0.0,5.7,13.0,20.0,0,0.0,0,0,0,1,0,0
1,20,711,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,38.3,35.1,45.0,26.2,0.0,6.0,9.9,15.9,0,0.0,0,0,0,1,0,0
1,20,1869,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.5,37.0,54.0,29.8,0.0,5.7,8.9,0.0,1,0.0,0,0,1,0,0,0
11,20,605,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.0,37.9,63.0,44.9,0.0,12.2,20.0,24.1,0,0.0,0,0,0,0,1,0
9,20,890,725053,94728,CENTRAL PARK,NY,40.779,-73.969,61.0,54.0,69.1,48.3,0.0,4.6,8.0,0.0,0,0.0,0,0,0,1,0,0
10,20,645,997280,99999,KINGS POINT,NY,40.8,-73.77,55.7,49.5,59.5,0.0,0.0,4.5,9.9,0.0,0,0.0,0,1,0,0,0,0
7,20,205,997272,99999,BERGEN POINT,NY,40.639,-74.146,69.4,63.1,73.2,0.0,0.0,6.0,11.1,0.0,0,0.0,0,0,0,0,0,1
3,20,947,997280,99999,KINGS POINT,NY,40.8,-73.77,54.6,48.7,60.8,0.0,0.0,4.8,9.9,0.0,0,0.0,0,1,0,0,0,0
11,20,1432,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.3,52.0,63.0,42.8,0.58,13.7,22.9,32.1,1,0.0,0,0,0,0,1,0
11,20,377,997272,99999,BERGEN POINT,NY,40.639,-74.146,54.9,52.7,57.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
7,20,710,997280,99999,KINGS POINT,NY,40.8,-73.77,70.0,66.6,75.4,0.0,0.0,4.7,8.9,0.0,0,0.0,0,1,0,0,0,0
1,20,1649,997280,99999,KINGS POINT,NY,40.8,-73.77,31.2,28.0,35.8,0.0,0.0,13.4,20.0,0.0,0,0.0,0,1,0,0,0,0
5,20,988,997280,99999,KINGS POINT,NY,40.8,-73.77,59.8,56.1,67.1,0.0,0.0,10.8,15.9,0.0,0,0.0,0,1,0,0,0,0
12,20,1047,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.7,35.1,44.1,17.8,0.0,11.8,19.0,25.1,0,0.0,0,0,0,0,1,0
1,20,1390,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.4,26.1,48.0,25.0,0.0,12.7,20.0,26.0,0,0.0,0,0,1,0,0,0
3,20,576,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,40.5,34.0,61.0,18.2,0.0,9.9,16.9,21.0,0,0.0,0,0,0,0,1,0
3,20,2194,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.9,35.1,55.0,15.5,0.0,10.7,15.0,21.0,0,1.2,0,0,1,0,0,0
8,20,1736,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.5,71.1,87.1,63.3,0.0,10.2,14.0,20.0,0,0.0,0,0,1,0,0,0
7,20,138,997272,99999,BERGEN POINT,NY,40.639,-74.146,86.2,78.4,92.1,0.0,0.0,5.3,8.9,0.0,0,0.0,0,0,0,0,0,1
6,20,905,997280,99999,KINGS POINT,NY,40.8,-73.77,78.4,69.4,93.4,0.0,0.0,4.2,12.0,0.0,0,0.0,0,1,0,0,0,0
9,20,1262,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,65.8,54.0,75.9,56.0,0.0,7.3,13.0,0.0,0,0.0,0,0,1,0,0,0
3,20,391,997272,99999,BERGEN POINT,NY,40.639,-74.146,44.9,39.7,51.4,0.0,0.0,9.9,17.1,0.0,0,0.0,0,0,0,0,0,1
2,20,122,997272,99999,BERGEN POINT,NY,40.639,-74.146,28.9,22.8,39.6,0.0,0.0,17.9,29.9,0.0,0,0.0,0,0,0,0,0,1
2,20,2382,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.4,30.0,64.0,47.8,0.01,6.8,13.0,0.0,1,0.0,0,0,1,0,0,0
4,20,1050,997280,99999,KINGS POINT,NY,40.8,-73.77,41.1,37.4,46.0,0.0,0.0,16.9,24.1,0.0,0,0.0,0,1,0,0,0,0
10,20,1559,725053,94728,CENTRAL PARK,NY,40.779,-73.969,64.8,55.9,73.0,39.1,0.0,4.0,8.0,15.0,0,0.0,0,0,0,1,0,0
9,20,1156,725053,94728,CENTRAL PARK,NY,40.779,-73.969,65.0,54.0,75.0,52.7,0.0,3.2,8.0,18.1,0,0.0,0,0,0,1,0,0
3,20,429,997272,99999,BERGEN POINT,NY,40.639,-74.146,35.8,31.6,43.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
4,20,274,997272,99999,BERGEN POINT,NY,40.639,-74.146,56.7,46.0,66.6,0.0,0.0,3.6,12.0,0.0,0,0.0,0,0,0,0,0,1
3,20,373,997272,99999,BERGEN POINT,NY,40.639,-74.146,34.9,30.6,39.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,20,470,997272,99999,BERGEN POINT,NY,40.639,-74.146,41.2,35.2,47.3,0.0,0.0,4.8,8.0,0.0,0,0.0,0,0,0,0,0,1
9,20,1529,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.8,68.0,80.1,59.3,0.0,11.1,15.9,22.9,0,0.0,0,0,1,0,0,0
7,20,1408,725053,94728,CENTRAL PARK,NY,40.779,-73.969,74.2,66.0,82.9,59.7,0.0,1.3,5.1,0.0,0,0.0,0,0,0,1,0,0
3,20,2276,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,34.3,28.9,46.9,11.7,0.0,8.7,15.0,0.0,1,0.0,1,0,1,0,0,0
7,20,826,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,67.2,61.0,73.9,62.8,0.17,6.5,13.0,21.0,1,0.0,0,0,0,1,0,0
12,20,2274,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,27.0,19.9,33.1,6.8,0.0,6.4,11.1,0.0,0,0.0,0,0,1,0,0,0
4,20,1978,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.1,45.0,64.0,49.3,0.11,5.0,9.9,0.0,1,0.0,0,0,1,0,0,0
10,20,1149,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,62.5,57.0,66.9,56.5,0.92,7.3,14.0,26.0,1,0.0,0,0,0,1,0,0
9,20,1039,997280,99999,KINGS POINT,NY,40.8,-73.77,72.7,70.5,75.4,0.0,0.0,13.3,17.1,0.0,0,0.0,0,1,0,0,0,0
9,20,2601,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,72.6,69.1,82.0,68.2,0.95,4.3,9.9,0.0,1,0.0,0,0,1,0,0,0
12,20,1583,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.7,37.9,55.0,27.4,0.0,14.3,19.0,25.1,0,0.0,0,0,0,0,1,0
3,20,1724,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.9,35.1,55.0,15.5,0.0,10.7,15.0,21.0,0,1.2,0,0,0,0,1,0
12,20,1649,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,27.0,19.9,33.1,6.8,0.0,6.4,11.1,0.0,0,0.0,0,0,0,0,1,0
7,20,1871,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.7,66.0,81.0,64.1,0.0,7.0,12.0,0.0,0,0.0,0,0,0,0,1,0
10,20,1168,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,53.4,46.0,60.1,42.8,0.0,5.0,8.0,0.0,0,0.0,0,0,0,0,1,0
5,20,318,997272,99999,BERGEN POINT,NY,40.639,-74.146,62.6,56.8,75.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
3,20,1045,997280,99999,KINGS POINT,NY,40.8,-73.77,37.7,34.2,43.2,0.0,0.0,12.8,20.0,0.0,0,0.0,0,1,0,0,0,0
9,20,1429,725053,94728,CENTRAL PARK,NY,40.779,-73.969,68.1,64.9,72.0,60.4,0.0,1.8,5.1,0.0,1,0.0,0,0,0,1,0,0
8,20,995,997280,99999,KINGS POINT,NY,40.8,-73.77,76.0,69.8,85.8,0.0,0.0,3.6,8.0,0.0,0,0.0,0,1,0,0,0,0
12,20,259,997272,99999,BERGEN POINT,NY,40.639,-74.146,40.6,37.2,44.2,0.0,0.0,7.4,16.9,0.0,0,0.0,0,0,0,0,0,1
10,20,1507,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,55.8,36.0,70.0,37.0,0.0,15.4,20.0,25.1,0,0.0,0,0,0,0,1,0
1,20,154,997272,99999,BERGEN POINT,NY,40.639,-74.146,45.6,39.0,53.8,0.0,0.0,9.1,22.0,0.0,0,0.0,0,0,0,0,0,1
8,20,146,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.4,65.1,83.8,0.0,0.0,2.8,13.0,0.0,0,0.0,0,0,0,0,0,1
1,20,505,997280,99999,KINGS POINT,NY,40.8,-73.77,38.7,35.1,44.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
1,20,968,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.4,26.1,48.0,25.0,0.0,12.7,20.0,26.0,0,0.0,0,0,0,0,1,0
3,20,691,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.9,42.1,70.0,37.3,0.0,8.3,19.0,22.0,0,0.0,0,0,0,0,1,0
7,20,1335,725053,94728,CENTRAL PARK,NY,40.779,-73.969,76.5,68.0,84.9,52.6,0.0,3.1,7.0,0.0,0,0.0,0,0,0,1,0,0
7,20,1505,997280,99999,KINGS POINT,NY,40.8,-73.77,85.3,79.5,92.5,0.0,0.0,4.0,8.9,0.0,0,0.0,0,1,0,0,0,0
10,20,1723,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.8,51.1,75.0,41.7,0.0,10.3,14.0,22.9,0,0.0,0,0,0,0,1,0
7,20,369,997272,99999,BERGEN POINT,NY,40.639,-74.146,85.9,77.9,93.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
12,20,1067,997280,99999,KINGS POINT,NY,40.8,-73.77,44.9,39.2,51.1,0.0,0.0,5.6,11.1,0.0,0,0.0,0,1,0,0,0,0
11,20,328,997280,99999,KINGS POINT,NY,40.8,-73.77,46.7,40.6,54.1,0.0,0.0,9.2,14.0,0.0,0,0.0,0,1,0,0,0,0
6,20,1560,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.9,62.1,93.9,67.8,0.0,8.4,15.0,0.0,0,0.0,0,0,1,0,0,0
1,20,1062,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.0,33.1,46.0,25.7,0.0,9.8,15.9,21.0,0,0.0,0,0,1,0,0,0
6,20,951,997280,99999,KINGS POINT,NY,40.8,-73.77,70.0,64.0,75.9,0.0,0.0,3.9,11.1,0.0,0,0.0,0,1,0,0,0,0
1,20,1061,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.0,33.1,46.0,25.7,0.0,9.8,15.9,21.0,0,0.0,0,0,0,0,1,0
8,20,1110,725053,94728,CENTRAL PARK,NY,40.779,-73.969,76.7,69.8,82.9,69.1,0.01,3.9,9.9,20.0,1,0.0,0,0,0,1,0,0
1,20,1663,725053,94728,CENTRAL PARK,NY,40.779,-73.969,30.7,16.0,37.0,13.1,0.0,5.6,11.1,21.0,0,0.0,0,0,0,1,0,0
8,20,1875,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,80.7,75.9,87.1,72.8,0.0,10.5,18.1,24.1,0,0.0,0,0,1,0,0,0
9,20,281,997272,99999,BERGEN POINT,NY,40.639,-74.146,73.3,70.2,80.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
4,20,936,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,56.5,48.9,66.0,46.6,0.0,7.3,15.0,0.0,1,0.0,0,0,0,0,1,0
8,20,1009,725053,94728,CENTRAL PARK,NY,40.779,-73.969,76.6,66.0,88.0,61.9,0.0,3.3,5.1,0.0,0,0.0,0,0,0,1,0,0
1,20,307,997272,99999,BERGEN POINT,NY,40.639,-74.146,41.3,39.2,43.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
11,20,123,997272,99999,BERGEN POINT,NY,40.639,-74.146,44.6,38.7,54.5,0.0,0.0,5.7,14.0,0.0,0,0.0,0,0,0,0,0,1
3,20,1453,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.0,28.0,55.9,35.7,0.72,13.4,22.0,29.9,1,0.0,0,0,0,0,1,0
6,20,1216,997280,99999,KINGS POINT,NY,40.8,-73.77,73.2,68.2,80.1,0.0,0.0,5.0,15.0,0.0,0,0.0,0,1,0,0,0,0
10,20,235,997272,99999,BERGEN POINT,NY,40.639,-74.146,52.8,45.1,59.4,0.0,0.0,2.6,5.1,0.0,0,0.0,0,0,0,0,0,1
9,20,921,997280,99999,KINGS POINT,NY,40.8,-73.77,62.7,57.9,67.3,0.0,0.0,4.5,7.0,0.0,0,0.0,0,1,0,0,0,0
1,20,1055,997280,99999,KINGS POINT,NY,40.8,-73.77,40.0,36.3,44.1,0.0,0.0,12.6,19.0,0.0,0,0.0,0,1,0,0,0,0
2,20,556,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,28.8,21.9,54.0,5.4,0.0,20.8,28.9,51.1,0,0.0,0,0,0,0,1,0
12,20,1060,725053,94728,CENTRAL PARK,NY,40.779,-73.969,31.7,30.0,37.9,19.1,0.0,4.8,8.0,15.0,0,0.0,0,0,0,1,0,0
2,20,594,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.2,35.1,45.0,25.7,0.0,14.8,24.1,28.0,0,3.1,0,0,0,0,1,0
3,20,1055,997280,99999,KINGS POINT,NY,40.8,-73.77,43.5,37.4,49.3,0.0,0.0,9.3,19.0,0.0,0,0.0,0,1,0,0,0,0
6,20,1569,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.7,64.9,82.9,50.6,0.03,9.3,15.0,19.0,0,0.0,0,0,0,0,1,0
3,20,826,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,40.5,34.0,61.0,18.2,0.0,9.9,16.9,21.0,0,0.0,0,0,1,0,0,0
6,20,2148,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.9,66.9,86.0,64.8,1.13,12.5,19.0,24.1,1,0.0,0,0,1,0,0,0
1,20,712,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,32.6,30.0,37.9,19.0,0.01,6.4,9.9,17.1,0,2.0,0,0,0,1,0,0
12,20,256,997272,99999,BERGEN POINT,NY,40.639,-74.146,46.7,41.2,51.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
10,20,126,997272,99999,BERGEN POINT,NY,40.639,-74.146,63.2,55.9,69.3,0.0,0.0,4.0,8.9,0.0,0,0.0,0,0,0,0,0,1
1,20,1252,997280,99999,KINGS POINT,NY,40.8,-73.77,36.7,34.0,38.7,0.0,0.0,8.6,12.0,0.0,0,0.0,0,1,0,0,0,0
3,20,1116,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.4,32.0,46.9,19.5,0.2,14.3,22.0,27.0,0,0.0,0,0,0,0,1,0
10,20,1837,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.7,41.0,63.0,50.1,0.08,13.6,18.1,20.0,1,0.0,0,0,1,0,0,0
1,20,1755,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.6,21.9,54.0,24.7,0.0,10.9,18.1,27.0,0,0.0,0,0,1,0,0,0
3,20,1971,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.0,28.0,55.9,35.7,0.72,13.4,22.0,29.9,1,0.0,0,0,1,0,0,0
1,20,1800,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,32.8,19.0,37.9,13.0,0.0,13.2,21.0,25.1,0,0.0,0,0,1,0,0,0
2,20,2026,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.2,27.0,44.1,29.1,0.31,7.7,15.0,21.0,0,3.9,0,0,1,0,0,0
7,20,2155,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,73.7,66.0,81.0,64.1,0.0,7.0,12.0,0.0,0,0.0,0,0,1,0,0,0
12,20,1861,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.8,43.0,48.0,29.8,0.0,9.4,15.0,0.0,1,0.0,0,0,1,0,0,0
9,20,1044,997280,99999,KINGS POINT,NY,40.8,-73.77,72.7,69.4,81.9,0.0,0.0,3.0,8.0,0.0,0,0.0,0,1,0,0,0,0
5,20,303,997272,99999,BERGEN POINT,NY,40.639,-74.146,65.3,55.0,80.6,0.0,0.0,2.5,6.0,0.0,0,0.0,0,0,0,0,0,1
